Ranks,Nesting,Dset,Gset,OMP,PKG_LIMIT,ExecTime
96,GZD,32,32,2,55,12.6174
96,GZD,32,32,2,60,11.4152
96,GZD,32,32,2,65,10.8142
96,GZD,32,32,2,70,10.4131
96,GZD,32,32,2,75,10.4135
96,GZD,32,32,2,80,10.814
96,GZD,32,32,2,85,10.0131
96,GZD,32,32,2,90,10.2132
96,GZD,32,32,2,95,10.0128
96,GZD,32,32,2,100,10.0128
96,GZD,8,1,3,50,5.4443
96,GZD,8,1,3,55,5.0456
96,GZD,8,1,3,60,4.6177
96,GZD,8,1,3,65,3.8072
96,GZD,8,1,3,70,2.6041
96,GZD,8,1,3,75,2.2032
96,GZD,8,1,3,80,2.0028
96,GZD,8,1,3,85,2.2032
96,GZD,8,1,3,90,2.0027
96,GZD,8,1,3,95,1.8025
96,GZD,8,1,3,100,2.0029
96,GZD,8,2,3,50,4.8278
96,GZD,8,2,3,55,4.8354
96,GZD,8,2,3,60,4.2188
96,GZD,8,2,3,65,3.2289
96,GZD,8,2,3,70,2.4038
96,GZD,8,2,3,75,2.2034
96,GZD,8,2,3,80,2.0028
96,GZD,8,2,3,85,1.6024
96,GZD,8,2,3,90,2.0029
96,GZD,8,2,3,95,1.8026
96,GZD,8,2,3,100,1.6023
96,GZD,8,4,3,50,4.4145
96,GZD,8,4,3,55,4.4106
96,GZD,8,4,3,60,3.625
96,GZD,8,4,3,65,3.2132
96,GZD,8,4,3,70,2.0029
96,GZD,8,4,3,75,1.8025
96,GZD,8,4,3,80,1.6023
96,GZD,8,4,3,85,1.6024
96,GZD,8,4,3,90,1.6024
96,GZD,8,4,3,95,1.6023
96,GZD,8,4,3,100,1.6024
96,GZD,8,8,3,50,4.6374
96,GZD,8,8,3,55,4.4123
96,GZD,8,8,3,60,3.8065
96,GZD,8,8,3,65,3.0045
96,GZD,8,8,3,70,2.4034
96,GZD,8,8,3,75,2.2031
96,GZD,8,8,3,80,2.0027
96,GZD,8,8,3,85,1.8026
96,GZD,8,8,3,90,1.8025
96,GZD,8,8,3,95,2.0029
96,GZD,8,8,3,100,1.8025
96,GZD,8,16,3,50,5.0228
96,GZD,8,16,3,55,4.8161
96,GZD,8,16,3,60,4.0062
96,GZD,8,16,3,65,3.4074
96,GZD,8,16,3,70,3.0043
96,GZD,8,16,3,75,2.4034
96,GZD,8,16,3,80,2.203
96,GZD,8,16,3,85,2.4034
96,GZD,8,16,3,90,2.203
96,GZD,8,16,3,95,2.2031
96,GZD,8,16,3,100,2.2031
96,GZD,8,32,3,50,6.0214
96,GZD,8,32,3,55,5.6288
96,GZD,8,32,3,60,5.013
96,GZD,8,32,3,65,4.8069
96,GZD,8,32,3,70,4.2058
96,GZD,8,32,3,75,3.4047
96,GZD,8,32,3,80,3.4047
96,GZD,8,32,3,85,3.0041
96,GZD,8,32,3,90,3.2043
96,GZD,8,32,3,95,3.6049
96,GZD,8,32,3,100,3.0041
96,GZD,16,1,3,50,5.231
96,GZD,16,1,3,55,5.044
96,GZD,16,1,3,60,4.4196
96,GZD,16,1,3,65,3.6119
96,GZD,16,1,3,70,2.8041
96,GZD,16,1,3,75,2.2032
96,GZD,16,1,3,80,2.2032
96,GZD,16,1,3,85,2.0028
96,GZD,16,1,3,90,1.8025
96,GZD,16,1,3,95,2.2029
96,GZD,16,1,3,100,2.0029
96,GZD,16,2,3,50,5.0461
96,GZD,16,2,3,55,4.4176
96,GZD,16,2,3,60,4.0126
96,GZD,16,2,3,65,3.4055
96,GZD,16,2,3,70,2.6052
96,GZD,16,2,3,75,2.2035
96,GZD,16,2,3,80,2.203
96,GZD,16,2,3,85,1.8026
96,GZD,16,2,3,90,1.8025
96,GZD,16,2,3,95,1.8025
96,GZD,16,2,3,100,1.8027
96,GZD,16,4,3,50,4.8163
96,GZD,16,4,3,55,4.6245
96,GZD,16,4,3,60,4.0188
96,GZD,16,4,3,65,3.405
96,GZD,16,4,3,70,2.804
96,GZD,16,4,3,75,2.4034
96,GZD,16,4,3,80,2.0029
96,GZD,16,4,3,85,1.8025
96,GZD,16,4,3,90,1.8024
96,GZD,16,4,3,95,2.0028
96,GZD,16,4,3,100,2.0028
96,GZD,16,8,3,50,5.4092
96,GZD,16,8,3,55,4.8329
96,GZD,16,8,3,60,4.4195
96,GZD,16,8,3,65,4.0062
96,GZD,16,8,3,70,3.0043
96,GZD,16,8,3,75,2.8039
96,GZD,16,8,3,80,3.0041
96,GZD,16,8,3,85,2.6037
96,GZD,16,8,3,90,2.4033
96,GZD,16,8,3,95,2.4033
96,GZD,16,8,3,100,2.4034
96,GZD,16,16,3,50,5.8104
96,GZD,16,16,3,55,5.6156
96,GZD,16,16,3,60,4.8184
96,GZD,16,16,3,65,4.6224
96,GZD,16,16,3,70,3.4049
96,GZD,16,16,3,75,3.2043
96,GZD,16,16,3,80,3.0041
96,GZD,16,16,3,85,3.0042
96,GZD,16,16,3,90,2.8039
96,GZD,16,16,3,95,2.8038
96,GZD,16,16,3,100,3.0041
96,GZD,16,32,3,50,9.0281
96,GZD,16,32,3,55,8.0202
96,GZD,16,32,3,60,7.2132
96,GZD,16,32,3,65,6.81
96,GZD,16,32,3,70,6.0083
96,GZD,16,32,3,75,5.4073
96,GZD,16,32,3,80,5.8077
96,GZD,16,32,3,85,5.0068
96,GZD,16,32,3,90,5.0068
96,GZD,16,32,3,95,5.0067
96,GZD,16,32,3,100,5.0067
96,GZD,32,1,3,50,5.2223
96,GZD,32,1,3,55,5.0156
96,GZD,32,1,3,60,4.4072
96,GZD,32,1,3,65,3.6059
96,GZD,32,1,3,70,3.0049
96,GZD,32,1,3,75,2.6037
96,GZD,32,1,3,80,2.4034
96,GZD,32,1,3,85,2.2031
96,GZD,32,1,3,90,2.4033
96,GZD,32,1,3,95,2.2033
96,GZD,32,1,3,100,2.4033
96,GZD,32,2,3,50,5.2156
96,GZD,32,2,3,55,5.0089
96,GZD,32,2,3,60,4.2077
96,GZD,32,2,3,65,3.8055
96,GZD,32,2,3,70,3.2046
96,GZD,32,2,3,75,2.6036
96,GZD,32,2,3,80,2.6035
96,GZD,32,2,3,85,2.6036
96,GZD,32,2,3,90,2.6037
96,GZD,32,2,3,95,3.2045
96,GZD,32,2,3,100,2.6037
96,GZD,32,4,3,50,5.8169
96,GZD,32,4,3,55,5.0146
96,GZD,32,4,3,60,4.4076
96,GZD,32,4,3,65,4.2064
96,GZD,32,4,3,70,3.4048
96,GZD,32,4,3,75,3.0043
96,GZD,32,4,3,80,3.0042
96,GZD,32,4,3,85,2.8038
96,GZD,32,4,3,90,2.8038
96,GZD,32,4,3,95,3.0041
96,GZD,32,4,3,100,2.8038
96,GZD,32,8,3,50,6.6175
96,GZD,32,8,3,55,5.833
96,GZD,32,8,3,60,5.2142
96,GZD,32,8,3,65,5.0078
96,GZD,32,8,3,70,4.4061
96,GZD,32,8,3,75,4.0055
96,GZD,32,8,3,80,3.6048
96,GZD,32,8,3,85,3.6049
96,GZD,32,8,3,90,3.4047
96,GZD,32,8,3,95,3.4046
96,GZD,32,8,3,100,3.2045
96,GZD,32,16,3,50,8.427
96,GZD,32,16,3,55,7.8235
96,GZD,32,16,3,60,7.2166
96,GZD,32,16,3,65,6.6097
96,GZD,32,16,3,70,6.0082
96,GZD,32,16,3,75,5.8078
96,GZD,32,16,3,80,4.8064
96,GZD,32,16,3,85,5.0068
96,GZD,32,16,3,90,5.0069
96,GZD,32,16,3,95,4.8065
96,GZD,32,16,3,100,4.8066
96,GZD,32,32,3,50,16.4523
96,GZD,32,32,3,55,14.6227
96,GZD,32,32,3,60,13.0191
96,GZD,32,32,3,65,11.8167
96,GZD,32,32,3,70,10.6142
96,GZD,32,32,3,75,10.4137
96,GZD,32,32,3,80,10.0133
96,GZD,32,32,3,85,10.0136
96,GZD,32,32,3,90,9.8132
96,GZD,32,32,3,95,10.2133
96,GZD,32,32,3,100,9.8132
96,GZD,8,1,4,50,5.0231
96,GZD,8,1,4,55,4.8525
96,GZD,8,1,4,60,4.4444
96,GZD,8,1,4,65,4.0344
96,GZD,8,1,4,70,2.6068
96,GZD,8,1,4,75,2.2038
96,GZD,8,1,4,80,2.0032
96,GZD,8,1,4,85,1.8026
96,GZD,8,1,4,90,1.6024
96,GZD,8,1,4,95,1.6025
96,GZD,8,1,4,100,1.6023
96,GZD,8,2,4,50,4.2167
96,GZD,8,2,4,55,4.6483
96,GZD,8,2,4,60,4.4334
96,GZD,8,2,4,65,3.8077
96,GZD,8,2,4,70,2.6043
96,GZD,8,2,4,75,1.8038
96,GZD,8,2,4,80,2.0035
96,GZD,8,2,4,85,1.8026
96,GZD,8,2,4,90,1.6025
96,GZD,8,2,4,95,1.4021
96,GZD,8,2,4,100,1.4021
96,GZD,8,4,4,50,3.8354
96,GZD,8,4,4,55,4.2178
96,GZD,8,4,4,60,4.0359
96,GZD,8,4,4,65,3.6195
96,GZD,8,4,4,70,2.2067
96,GZD,8,4,4,75,2.0035
96,GZD,8,4,4,80,1.6025
96,GZD,8,4,4,85,1.6023
96,GZD,8,4,4,90,1.4021
96,GZD,8,4,4,95,1.6025
96,GZD,8,4,4,100,1.4019
96,GZD,8,8,4,50,4.2378
96,GZD,8,8,4,55,4.2188
96,GZD,8,8,4,60,4.0215
96,GZD,8,8,4,65,3.412
96,GZD,8,8,4,70,2.4047
96,GZD,8,8,4,75,2.2037
96,GZD,8,8,4,80,2.2032
96,GZD,8,8,4,85,2.2031
96,GZD,8,8,4,90,1.402
96,GZD,8,8,4,95,1.8026
96,GZD,8,8,4,100,1.4019
96,GZD,8,16,4,50,4.8098
96,GZD,8,16,4,55,4.4283
96,GZD,8,16,4,60,4.4259
96,GZD,8,16,4,65,4.2069
96,GZD,8,16,4,70,3.0055
96,GZD,8,16,4,75,2.6039
96,GZD,8,16,4,80,2.804
96,GZD,8,16,4,85,2.203
96,GZD,8,16,4,90,2.203
96,GZD,8,16,4,95,2.0028
96,GZD,8,16,4,100,2.0027
96,GZD,8,32,4,50,6.4219
96,GZD,8,32,4,55,5.8105
96,GZD,8,32,4,60,5.6225
96,GZD,8,32,4,65,5.0127
96,GZD,8,32,4,70,4.6079
96,GZD,8,32,4,75,4.0063
96,GZD,8,32,4,80,3.4045
96,GZD,8,32,4,85,3.4047
96,GZD,8,32,4,90,3.2042
96,GZD,8,32,4,95,3.2041
96,GZD,8,32,4,100,3.2044
96,GZD,16,1,4,50,4.6263
96,GZD,16,1,4,55,4.4357
96,GZD,16,1,4,60,4.629
96,GZD,16,1,4,65,4.4153
96,GZD,16,1,4,70,2.8055
96,GZD,16,1,4,75,2.0038
96,GZD,16,1,4,80,2.0038
96,GZD,16,1,4,85,1.8027
96,GZD,16,1,4,90,1.6022
96,GZD,16,1,4,95,1.6022
96,GZD,16,1,4,100,1.8025
96,GZD,16,2,4,50,4.4179
96,GZD,16,2,4,55,4.2368
96,GZD,16,2,4,60,4.2373
96,GZD,16,2,4,65,3.6244
96,GZD,16,2,4,70,2.605
96,GZD,16,2,4,75,2.0034
96,GZD,16,2,4,80,1.8033
96,GZD,16,2,4,85,2.003
96,GZD,16,2,4,90,1.6023
96,GZD,16,2,4,95,1.6022
96,GZD,16,2,4,100,1.8026
96,GZD,16,4,4,50,4.4286
96,GZD,16,4,4,55,4.2196
96,GZD,16,4,4,60,4.2133
96,GZD,16,4,4,65,4.0084
96,GZD,16,4,4,70,2.6041
96,GZD,16,4,4,75,2.4039
96,GZD,16,4,4,80,2.0028
96,GZD,16,4,4,85,1.8025
96,GZD,16,4,4,90,2.0029
96,GZD,16,4,4,95,1.6023
96,GZD,16,4,4,100,2.0031
96,GZD,16,8,4,50,4.6162
96,GZD,16,8,4,55,4.6158
96,GZD,16,8,4,60,4.4263
96,GZD,16,8,4,65,3.8134
96,GZD,16,8,4,70,2.8059
96,GZD,16,8,4,75,2.4042
96,GZD,16,8,4,80,2.2031
96,GZD,16,8,4,85,2.203
96,GZD,16,8,4,90,2.0028
96,GZD,16,8,4,95,1.8025
96,GZD,16,8,4,100,2.0028
96,GZD,16,16,4,50,5.8187
96,GZD,16,16,4,55,5.2295
96,GZD,16,16,4,60,5.0217
96,GZD,16,16,4,65,5.0129
96,GZD,16,16,4,70,4.2062
96,GZD,16,16,4,75,3.4059
96,GZD,16,16,4,80,3.2044
96,GZD,16,16,4,85,3.0039
96,GZD,16,16,4,90,2.6035
96,GZD,16,16,4,95,2.8037
96,GZD,16,16,4,100,2.8039
96,GZD,16,32,4,50,9.6303
96,GZD,16,32,4,55,8.6313
96,GZD,16,32,4,60,7.8286
96,GZD,16,32,4,65,8.4238
96,GZD,16,32,4,70,6.6096
96,GZD,16,32,4,75,5.8088
96,GZD,16,32,4,80,5.6076
96,GZD,16,32,4,85,5.4069
96,GZD,16,32,4,90,5.0065
96,GZD,16,32,4,95,4.8062
96,GZD,16,32,4,100,4.8065
96,GZD,32,1,4,50,4.8326
96,GZD,32,1,4,55,4.6242
96,GZD,32,1,4,60,4.6235
96,GZD,32,1,4,65,4.214
96,GZD,32,1,4,70,3.0048
96,GZD,32,1,4,75,2.4038
96,GZD,32,1,4,80,2.8038
96,GZD,32,1,4,85,2.2032
96,GZD,32,1,4,90,2.203
96,GZD,32,1,4,95,2.0028
96,GZD,32,1,4,100,1.8026
96,GZD,32,2,4,50,4.6155
96,GZD,32,2,4,55,4.4239
96,GZD,32,2,4,60,4.6223
96,GZD,32,2,4,65,3.8128
96,GZD,32,2,4,70,3.0054
96,GZD,32,2,4,75,2.604
96,GZD,32,2,4,80,2.4034
96,GZD,32,2,4,85,2.4035
96,GZD,32,2,4,90,2.203
96,GZD,32,2,4,95,2.203
96,GZD,32,2,4,100,2.2032
96,GZD,32,4,4,50,5.0154
96,GZD,32,4,4,55,4.8223
96,GZD,32,4,4,60,4.4168
96,GZD,32,4,4,65,4.2181
96,GZD,32,4,4,70,3.6078
96,GZD,32,4,4,75,2.8056
96,GZD,32,4,4,80,2.8039
96,GZD,32,4,4,85,2.6036
96,GZD,32,4,4,90,2.4032
96,GZD,32,4,4,95,2.203
96,GZD,32,4,4,100,2.2031
96,GZD,32,8,4,50,5.6247
96,GZD,32,8,4,55,5.0265
96,GZD,32,8,4,60,5.0294
96,GZD,32,8,4,65,4.6209
96,GZD,32,8,4,70,3.8082
96,GZD,32,8,4,75,3.2054
96,GZD,32,8,4,80,3.0042
96,GZD,32,8,4,85,3.0041
96,GZD,32,8,4,90,2.8039
96,GZD,32,8,4,95,2.8038
96,GZD,32,8,4,100,2.6035
96,GZD,32,16,4,50,9.231
96,GZD,32,16,4,55,8.2351
96,GZD,32,16,4,60,8.0128
96,GZD,32,16,4,65,7.2125
96,GZD,32,16,4,70,6.6096
96,GZD,32,16,4,75,5.8079
96,GZD,32,16,4,80,5.4073
96,GZD,32,16,4,85,5.207
96,GZD,32,16,4,90,4.8063
96,GZD,32,16,4,95,4.6059
96,GZD,32,16,4,100,4.6059
96,GZD,32,32,4,50,18.8733
96,GZD,32,32,4,55,16.4372
96,GZD,32,32,4,60,15.0235
96,GZD,32,32,4,65,13.4204
96,GZD,32,32,4,70,12.4174
96,GZD,32,32,4,75,11.2153
96,GZD,32,32,4,80,10.6142
96,GZD,32,32,4,85,10.0133
96,GZD,32,32,4,90,9.8127
96,GZD,32,32,4,95,9.6126
96,GZD,32,32,4,100,9.6134
96,ZDG,8,1,2,50,9.0395
96,ZDG,8,1,2,55,7.2224
96,ZDG,8,1,2,60,6.0087
96,ZDG,8,1,2,65,5.4072
96,ZDG,8,1,2,70,5.0066
96,ZDG,8,1,2,75,5.007
96,ZDG,8,1,2,80,5.0067
96,ZDG,8,1,2,85,5.2072
96,ZDG,8,1,2,90,4.8064
96,ZDG,8,1,2,95,5.0069
96,ZDG,8,1,2,100,5.0067
96,ZDG,8,2,2,50,9.4201
96,ZDG,8,2,2,55,8.0136
96,ZDG,8,2,2,60,6.8157
96,ZDG,8,2,2,65,6.2083
96,ZDG,8,2,2,70,6.0081
96,ZDG,8,2,2,75,6.0079
96,ZDG,8,2,2,80,5.8076
96,ZDG,8,2,2,85,5.8076
96,ZDG,8,2,2,90,6.0078
96,ZDG,8,2,2,95,6.0078
96,ZDG,8,2,2,100,6.008
96,ZDG,8,4,2,50,10.8505
96,ZDG,8,4,2,55,9.4195
96,ZDG,8,4,2,60,8.6126
96,ZDG,8,4,2,65,7.61
96,ZDG,8,4,2,70,7.4097
96,ZDG,8,4,2,75,7.2095
96,ZDG,8,4,2,80,7.2096
96,ZDG,8,4,2,85,7.2095
96,ZDG,8,4,2,90,7.2095
96,ZDG,8,4,2,95,7.2095
96,ZDG,8,4,2,100,7.2095
96,ZDG,8,8,2,50,18.4416
96,ZDG,8,8,2,55,16.4352
96,ZDG,8,8,2,60,14.2191
96,ZDG,8,8,2,65,13.2172
96,ZDG,8,8,2,70,12.6164
96,ZDG,8,8,2,75,12.6164
96,ZDG,8,8,2,80,12.6162
96,ZDG,8,8,2,85,12.4159
96,ZDG,8,8,2,90,12.6166
96,ZDG,8,8,2,95,13.0169
96,ZDG,8,8,2,100,12.6162
96,ZDG,8,16,2,50,32.4474
96,ZDG,8,16,2,55,28.4451
96,ZDG,8,16,2,60,26.0349
96,ZDG,8,16,2,65,24.2309
96,ZDG,8,16,2,70,23.8303
96,ZDG,8,16,2,75,23.2295
96,ZDG,8,16,2,80,23.2295
96,ZDG,8,16,2,85,23.6306
96,ZDG,8,16,2,90,23.0292
96,ZDG,8,16,2,95,23.6302
96,ZDG,8,16,2,100,23.6304
96,ZDG,8,32,2,50,44.4779
96,ZDG,8,32,2,55,39.2534
96,ZDG,8,32,2,60,36.8477
96,ZDG,8,32,2,65,35.0444
96,ZDG,8,32,2,70,32.6417
96,ZDG,8,32,2,75,32.8416
96,ZDG,8,32,2,80,31.8403
96,ZDG,8,32,2,85,31.8406
96,ZDG,8,32,2,90,32.2405
96,ZDG,8,32,2,95,32.0401
96,ZDG,8,32,2,100,32.6413
96,ZDG,16,1,2,50,9.6226
96,ZDG,16,1,2,55,8.2276
96,ZDG,16,1,2,60,7.2174
96,ZDG,16,1,2,65,6.4086
96,ZDG,16,1,2,70,6.0081
96,ZDG,16,1,2,75,6.008
96,ZDG,16,1,2,80,6.2083
96,ZDG,16,1,2,85,6.0078
96,ZDG,16,1,2,90,6.0078
96,ZDG,16,1,2,95,6.008
96,ZDG,16,1,2,100,6.0079
96,ZDG,16,2,2,50,11.2284
96,ZDG,16,2,2,55,9.8267
96,ZDG,16,2,2,60,8.4174
96,ZDG,16,2,2,65,7.61
96,ZDG,16,2,2,70,7.2094
96,ZDG,16,2,2,75,7.4097
96,ZDG,16,2,2,80,7.2095
96,ZDG,16,2,2,85,7.2095
96,ZDG,16,2,2,90,7.2094
96,ZDG,16,2,2,95,7.2096
96,ZDG,16,2,2,100,7.2094
96,ZDG,16,4,2,50,18.4485
96,ZDG,16,4,2,55,15.8355
96,ZDG,16,4,2,60,14.2202
96,ZDG,16,4,2,65,12.8168
96,ZDG,16,4,2,70,12.4159
96,ZDG,16,4,2,75,12.4158
96,ZDG,16,4,2,80,12.2158
96,ZDG,16,4,2,85,12.6161
96,ZDG,16,4,2,90,12.6161
96,ZDG,16,4,2,95,12.2159
96,ZDG,16,4,2,100,12.2157
96,ZDG,16,8,2,50,32.2676
96,ZDG,16,8,2,55,27.8483
96,ZDG,16,8,2,60,25.6343
96,ZDG,16,8,2,65,23.8306
96,ZDG,16,8,2,70,22.8293
96,ZDG,16,8,2,75,23.0295
96,ZDG,16,8,2,80,22.8292
96,ZDG,16,8,2,85,22.8293
96,ZDG,16,8,2,90,22.8295
96,ZDG,16,8,2,95,23.0295
96,ZDG,16,8,2,100,22.2288
96,ZDG,16,16,2,50,42.4723
96,ZDG,16,16,2,55,38.4619
96,ZDG,16,16,2,60,33.8448
96,ZDG,16,16,2,65,32.0412
96,ZDG,16,16,2,70,30.2382
96,ZDG,16,16,2,75,30.0385
96,ZDG,16,16,2,80,31.0394
96,ZDG,16,16,2,85,30.6398
96,ZDG,16,16,2,90,30.839
96,ZDG,16,16,2,95,30.4382
96,ZDG,16,16,2,100,30.4384
96,ZDG,16,32,2,50,81.1296
96,ZDG,16,32,2,55,74.3055
96,ZDG,16,32,2,60,65.0814
96,ZDG,16,32,2,65,63.0762
96,ZDG,16,32,2,70,62.0747
96,ZDG,16,32,2,75,60.6729
96,ZDG,16,32,2,80,60.0727
96,ZDG,16,32,2,85,59.8718
96,ZDG,16,32,2,90,60.2739
96,ZDG,16,32,2,95,58.8713
96,ZDG,16,32,2,100,64.6773
96,ZDG,32,1,2,50,9.6382
96,ZDG,32,1,2,55,8.6259
96,ZDG,32,1,2,60,7.2102
96,ZDG,32,1,2,65,6.6089
96,ZDG,32,1,2,70,6.008
96,ZDG,32,1,2,75,6.0078
96,ZDG,32,1,2,80,6.0079
96,ZDG,32,1,2,85,6.0078
96,ZDG,32,1,2,90,6.0079
96,ZDG,32,1,2,95,5.8076
96,ZDG,32,1,2,100,5.8077
96,ZDG,32,2,2,50,16.8395
96,ZDG,32,2,2,55,14.4288
96,ZDG,32,2,2,60,12.6175
96,ZDG,32,2,2,65,11.6154
96,ZDG,32,2,2,70,11.0144
96,ZDG,32,2,2,75,11.0141
96,ZDG,32,2,2,80,11.6147
96,ZDG,32,2,2,85,10.8141
96,ZDG,32,2,2,90,10.8141
96,ZDG,32,2,2,95,11.0142
96,ZDG,32,2,2,100,11.0142
96,ZDG,32,4,2,50,29.6616
96,ZDG,32,4,2,55,26.2412
96,ZDG,32,4,2,60,23.2309
96,ZDG,32,4,2,65,22.0284
96,ZDG,32,4,2,70,21.427
96,ZDG,32,4,2,75,20.8266
96,ZDG,32,4,2,80,21.628
96,ZDG,32,4,2,85,20.6261
96,ZDG,32,4,2,90,21.0268
96,ZDG,32,4,2,95,20.8267
96,ZDG,32,4,2,100,20.6266
96,ZDG,32,8,2,50,41.0749
96,ZDG,32,8,2,55,37.0505
96,ZDG,32,8,2,60,33.0481
96,ZDG,32,8,2,65,31.8406
96,ZDG,32,8,2,70,29.8374
96,ZDG,32,8,2,75,30.2383
96,ZDG,32,8,2,80,30.6395
96,ZDG,32,8,2,85,30.2385
96,ZDG,32,8,2,90,30.0379
96,ZDG,32,8,2,95,30.4383
96,ZDG,32,8,2,100,30.0386
96,ZDG,32,16,2,50,79.7257
96,ZDG,32,16,2,55,71.4926
96,ZDG,32,16,2,60,66.0812
96,ZDG,32,16,2,65,61.6745
96,ZDG,32,16,2,70,59.071
96,ZDG,32,16,2,75,60.4724
96,ZDG,32,16,2,80,60.472
96,ZDG,32,16,2,85,61.6735
96,ZDG,32,16,2,90,59.2715
96,ZDG,32,16,2,95,60.072
96,ZDG,32,16,2,100,61.4729
96,ZDG,32,32,2,50,167.0242
96,ZDG,32,32,2,55,153.1891
96,ZDG,32,32,2,60,141.5624
96,ZDG,32,32,2,65,135.1522
96,ZDG,32,32,2,70,132.7461
96,ZDG,32,32,2,75,130.7434
96,ZDG,32,32,2,80,129.9439
96,ZDG,32,32,2,85,130.1433
96,ZDG,32,32,2,90,130.7437
96,ZDG,32,32,2,95,128.9428
96,ZDG,32,32,2,100,130.7457
96,ZDG,8,1,3,50,11.0346
96,ZDG,8,1,3,55,9.6557
96,ZDG,8,1,3,60,8.639
96,ZDG,8,1,3,65,6.8104
96,ZDG,8,1,3,70,5.8079
96,ZDG,8,1,3,75,5.2072
96,ZDG,8,1,3,80,5.207
96,ZDG,8,1,3,85,5.2071
96,ZDG,8,1,3,90,5.2071
96,ZDG,8,1,3,95,5.2072
96,ZDG,8,1,3,100,5.2072
96,ZDG,8,2,3,50,12.0485
96,ZDG,8,2,3,55,10.8505
96,ZDG,8,2,3,60,9.6279
96,ZDG,8,2,3,65,8.0177
96,ZDG,8,2,3,70,7.0103
96,ZDG,8,2,3,75,6.6091
96,ZDG,8,2,3,80,6.409
96,ZDG,8,2,3,85,6.409
96,ZDG,8,2,3,90,6.4087
96,ZDG,8,2,3,95,6.4086
96,ZDG,8,2,3,100,6.4088
96,ZDG,8,4,3,50,13.665
96,ZDG,8,4,3,55,12.6606
96,ZDG,8,4,3,60,11.0298
96,ZDG,8,4,3,65,9.8149
96,ZDG,8,4,3,70,8.8122
96,ZDG,8,4,3,75,8.2113
96,ZDG,8,4,3,80,8.0107
96,ZDG,8,4,3,85,7.8106
96,ZDG,8,4,3,90,8.0105
96,ZDG,8,4,3,95,8.0109
96,ZDG,8,4,3,100,7.8107
96,ZDG,8,8,3,50,25.3062
96,ZDG,8,8,3,55,22.6696
96,ZDG,8,8,3,60,20.23
96,ZDG,8,8,3,65,17.431
96,ZDG,8,8,3,70,16.0215
96,ZDG,8,8,3,75,15.2208
96,ZDG,8,8,3,80,14.6194
96,ZDG,8,8,3,85,14.6195
96,ZDG,8,8,3,90,14.6197
96,ZDG,8,8,3,95,15.0201
96,ZDG,8,8,3,100,14.6195
96,ZDG,8,16,3,50,44.5845
96,ZDG,8,16,3,55,38.9108
96,ZDG,8,16,3,60,34.4532
96,ZDG,8,16,3,65,31.6447
96,ZDG,8,16,3,70,28.8388
96,ZDG,8,16,3,75,28.6374
96,ZDG,8,16,3,80,26.8358
96,ZDG,8,16,3,85,27.0361
96,ZDG,8,16,3,90,27.4361
96,ZDG,8,16,3,95,27.0355
96,ZDG,8,16,3,100,26.6356
96,ZDG,8,32,3,50,61.9693
96,ZDG,8,32,3,55,54.321
96,ZDG,8,32,3,60,47.6781
96,ZDG,8,32,3,65,44.0603
96,ZDG,8,32,3,70,42.6554
96,ZDG,8,32,3,75,39.45
96,ZDG,8,32,3,80,38.8508
96,ZDG,8,32,3,85,38.6496
96,ZDG,8,32,3,90,38.4492
96,ZDG,8,32,3,95,38.2491
96,ZDG,8,32,3,100,38.249
96,ZDG,16,1,3,50,12.8498
96,ZDG,16,1,3,55,11.234
96,ZDG,16,1,3,60,10.0319
96,ZDG,16,1,3,65,8.4136
96,ZDG,16,1,3,70,7.4102
96,ZDG,16,1,3,75,6.8093
96,ZDG,16,1,3,80,6.609
96,ZDG,16,1,3,85,6.6091
96,ZDG,16,1,3,90,6.609
96,ZDG,16,1,3,95,6.609
96,ZDG,16,1,3,100,6.6088
96,ZDG,16,2,3,50,14.0667
96,ZDG,16,2,3,55,12.8537
96,ZDG,16,2,3,60,11.4412
96,ZDG,16,2,3,65,10.2156
96,ZDG,16,2,3,70,8.812
96,ZDG,16,2,3,75,8.2111
96,ZDG,16,2,3,80,8.211
96,ZDG,16,2,3,85,8.0108
96,ZDG,16,2,3,90,8.2109
96,ZDG,16,2,3,95,8.2112
96,ZDG,16,2,3,100,8.2112
96,ZDG,16,4,3,50,24.8613
96,ZDG,16,4,3,55,21.6663
96,ZDG,16,4,3,60,19.4685
96,ZDG,16,4,3,65,17.4308
96,ZDG,16,4,3,70,15.6209
96,ZDG,16,4,3,75,14.6195
96,ZDG,16,4,3,80,13.8182
96,ZDG,16,4,3,85,14.4196
96,ZDG,16,4,3,90,14.6197
96,ZDG,16,4,3,95,14.6192
96,ZDG,16,4,3,100,14.2202
96,ZDG,16,8,3,50,42.3934
96,ZDG,16,8,3,55,37.7212
96,ZDG,16,8,3,60,34.4584
96,ZDG,16,8,3,65,30.2419
96,ZDG,16,8,3,70,28.4379
96,ZDG,16,8,3,75,26.636
96,ZDG,16,8,3,80,26.0341
96,ZDG,16,8,3,85,25.434
96,ZDG,16,8,3,90,26.0344
96,ZDG,16,8,3,95,27.037
96,ZDG,16,8,3,100,26.4351
96,ZDG,16,16,3,50,57.5486
96,ZDG,16,16,3,55,52.132
96,ZDG,16,16,3,60,45.669
96,ZDG,16,16,3,65,42.4584
96,ZDG,16,16,3,70,39.8527
96,ZDG,16,16,3,75,37.4483
96,ZDG,16,16,3,80,37.4478
